StationCode,MetricCalcSource,MetricID,Precip,FlowMetric,KeyMetric,GeneralMetric,MetricClass,DeltaH,Years,StartWY,EndWY,Current,Reference,ModelMatch,WatershedArea_Mi2
905M21756,Konrad,Q50,Dry,,,,,1.57E-05,2,2002,2013,2.30E-05,7.24E-06,SantaPaula_11113500,249.774
905M21756,Konrad,Q75,Dry,,,,,0.000177129,2,2002,2013,0.000438288,0.000261159,SantaPaula_11113500,249.774
905M21756,Konrad,Q90,Dry,,,,,0.001317675,2,2002,2013,0.00281992,0.001502246,SantaPaula_11113500,249.774
905M21756,Konrad,Q95,Dry,,,,,0.008743927,2,2002,2013,0.011435649,0.002691722,SantaPaula_11113500,249.774
905M21756,Konrad,Q99,Dry,,,,,0.474236559,2,2002,2013,0.478528486,0.004291927,SantaPaula_11113500,249.774
905M21756,Stephen,PercentLF,Dry,,,,,-3.698630137,2,2002,2013,96.30136986,100,SantaPaula_11113500,249.774
905M21756,Stephen,RBI,Dry,,,,,1.328631155,2,2002,2013,1.344503089,0.015871934,SantaPaula_11113500,249.774
905M21756,Colwell,P,Dry,,,,,-0.11,2,2002,2013,0.89,1,SantaPaula_11113500,249.774
905M21756,Colwell,C,Dry,,,,,-0.39,2,2002,2013,0.61,1,SantaPaula_11113500,249.774
905M21756,Colwell,M,Dry,,,,,0.28,2,2002,2013,0.28,0,SantaPaula_11113500,249.774
905M21756,Colwell,CP,Dry,,,,,-0.314606742,2,2002,2013,0.685393258,1,SantaPaula_11113500,249.774
905M21756,Colwell,MP,Dry,,,,,0.314606742,2,2002,2013,0.314606742,0,SantaPaula_11113500,249.774
905M21756,Konrad,Qmean,Average,,,,,0.030387179,2,2004,2006,0.049864042,0.019476863,SantaPaula_11113500,249.774
905M21756,Konrad,QmeanMEDIAN,Average,,,,,0.030389703,2,2004,2006,0.04988804,0.019498337,SantaPaula_11113500,249.774
905M21756,Konrad,QmeanIDR,Average,,,,,0.002952175,2,2004,2006,0.028068475,0.0251163,SantaPaula_11113500,249.774
905M21756,Konrad,Qmed,Average,,,,,0.001035145,2,2004,2006,0.007191411,0.006156266,SantaPaula_11113500,249.774
905M21756,Konrad,Qmax,Average,,,,,2.210257159,2,2004,2006,2.32358062,0.113323462,SantaPaula_11113500,249.774
905M21756,Konrad,QmaxIDR,Average,,,,,0.07068621,2,2004,2006,0.21657513,0.14588892,SantaPaula_11113500,249.774
905M21756,Konrad,HighNum,Average,,,,,9,2,2004,2006,10,1,SantaPaula_11113500,249.774
905M21756,Konrad,HighDur,Average,,,,,-14,2,2004,2006,22.5,36.5,SantaPaula_11113500,249.774
905M21756,Konrad,Qmin,Average,,,,,-3.41E-06,2,2004,2006,0.000331026,0.000334437,SantaPaula_11113500,249.774
905M21756,Konrad,QminIDR,Average,,,,,-4.41E-06,2,2004,2006,0.000427637,0.000432043,SantaPaula_11113500,249.774
905M21756,Konrad,LowNum,Average,,,,,0,2,2004,2006,0.5,0.5,SantaPaula_11113500,249.774
905M21756,Konrad,LowDur,Average,,,,,0,2,2004,2006,37,37,SantaPaula_11113500,249.774
905M21756,Konrad,NoDisturb,Average,,,,,-181,2,2004,2006,111,292,SantaPaula_11113500,249.774
905M21756,Konrad,Hydroperiod,Average,,,,,0,2,2004,2006,1,1,SantaPaula_11113500,249.774
905M21756,Konrad,FracYearsNoFlow,Average,,,,,0,2,2004,2006,0,0,SantaPaula_11113500,249.774
905M21756,Konrad,MedianNoFlowDays,Average,,,,,0,2,2004,2006,0,0,SantaPaula_11113500,249.774
905M21756,Konrad,PDC50,Average,,,,,1.55E-10,2,2004,2006,0.016128686,0.016128686,SantaPaula_11113500,249.774
905M21756,Konrad,BFR,Average,,,,,-9.59E-11,2,2004,2006,-0.016128686,-0.016128686,SantaPaula_11113500,249.774
905M21756,Konrad,SFR,Average,,,,,-6.36E-08,2,2004,2006,-0.016128763,-0.0161287,SantaPaula_11113500,249.774
905M21756,Konrad,MaxMonth,Average,,,,,4,2,2004,2006,11,7,SantaPaula_11113500,249.774
905M21756,Konrad,MaxMonthQ,Average,,,,,0.067455012,2,2004,2006,0.157514036,0.090059024,SantaPaula_11113500,249.774
905M21756,Konrad,MinMonth,Average,,,,,0,2,2004,2006,6,6,SantaPaula_11113500,249.774
905M21756,Konrad,MinMonthQ,Average,,,,,-4.34E-06,2,2004,2006,0.000421478,0.000425822,SantaPaula_11113500,249.774
905M21756,Konrad,Q01,Average,,,,,-7.38E-07,2,2004,2006,7.17E-05,7.24E-05,SantaPaula_11113500,249.774
905M21756,Konrad,Q05,Average,,,,,-1.18E-06,2,2004,2006,0.000114326,0.000115504,SantaPaula_11113500,249.774
905M21756,Konrad,Q10,Average,,,,,-2.11E-06,2,2004,2006,0.000205002,0.000207114,SantaPaula_11113500,249.774
905M21756,Konrad,Q25,Average,,,,,-8.63E-06,2,2004,2006,0.000837612,0.000846244,SantaPaula_11113500,249.774
905M21756,Konrad,Q50,Average,,,,,0.000519616,2,2004,2006,0.004150645,0.00363103,SantaPaula_11113500,249.774
905M21756,Konrad,Q75,Average,,,,,0.005868246,2,2004,2006,0.021559136,0.015690891,SantaPaula_11113500,249.774
905M21756,Konrad,Q90,Average,,,,,0.039773763,2,2004,2006,0.103372122,0.063598359,SantaPaula_11113500,249.774
905M21756,Konrad,Q95,Average,,,,,0.067401947,2,2004,2006,0.181449979,0.114048032,SantaPaula_11113500,249.774
905M21756,Konrad,Q99,Average,,,,,0.752166374,2,2004,2006,0.934131405,0.181965031,SantaPaula_11113500,249.774
905M21756,Stephen,PercentLF,Average,,,,,-4.787961696,2,2004,2006,78.24897401,83.0369357,SantaPaula_11113500,249.774
905M21756,Stephen,RBI,Average,,,,,0.897106225,2,2004,2006,0.91297816,0.015871935,SantaPaula_11113500,249.774
905M21756,Colwell,P,Average,,,,,-0.02,2,2004,2006,0.78,0.8,SantaPaula_11113500,249.774
905M21756,Colwell,C,Average,,,,,-0.19,2,2004,2006,0.36,0.55,SantaPaula_11113500,249.774
905M21756,Colwell,M,Average,,,,,0.17,2,2004,2006,0.42,0.25,SantaPaula_11113500,249.774
905M21756,Colwell,CP,Average,,,,,-0.225961538,2,2004,2006,0.461538462,0.6875,SantaPaula_11113500,249.774
905M21756,Colwell,MP,Average,,,,,0.225961538,2,2004,2006,0.538461538,0.3125,SantaPaula_11113500,249.774
905M21756,Konrad,Qmean,Wet,,,,,0.052045261,2,2005,2010,2.5819518,2.529906538,SantaPaula_11113500,249.774
905M21756,Konrad,QmeanMEDIAN,Wet,,,,,0.052045261,2,2005,2010,2.5819518,2.529906538,SantaPaula_11113500,249.774
905M21756,Konrad,QmeanIDR,Wet,,,,,0.017728899,2,2005,2010,3.390853405,3.373124505,SantaPaula_11113500,249.774
905M21756,Konrad,Qmed,Wet,,,,,0.023842292,2,2005,2010,0.770162173,0.746319881,SantaPaula_11113500,249.774
905M21756,Konrad,Qmax,Wet,,,,,1.405721832,2,2005,2010,69.3384823,67.93276046,SantaPaula_11113500,249.774
905M21756,Konrad,QmaxIDR,Wet,,,,,0.120570132,2,2005,2010,73.2393093,73.11873917,SantaPaula_11113500,249.774
905M21756,Konrad,HighNum,Wet,,,,,0,2,2005,2010,3.5,3.5,SantaPaula_11113500,249.774
905M21756,Konrad,HighDur,Wet,,,,,-0.5,2,2005,2010,15,15.5,SantaPaula_11113500,249.774
905M21756,Konrad,Qmin,Wet,,,,,-0.00119992,2,2005,2010,0.116439325,0.117639245,SantaPaula_11113500,249.774
905M21756,Konrad,QminIDR,Wet,,,,,-0.001471463,2,2005,2010,0.142789614,0.144261077,SantaPaula_11113500,249.774
905M21756,Konrad,LowNum,Wet,,,,,0,2,2005,2010,0,0,SantaPaula_11113500,249.774
905M21756,Konrad,LowDur,Wet,,,,,0,2,2005,2010,0,0,SantaPaula_11113500,249.774
905M21756,Konrad,NoDisturb,Wet,,,,,0.5,2,2005,2010,205.5,205,SantaPaula_11113500,249.774
905M21756,Konrad,Hydroperiod,Wet,,,,,0,2,2005,2010,1,1,SantaPaula_11113500,249.774
905M21756,Konrad,FracYearsNoFlow,Wet,,,,,0,2,2005,2010,0,0,SantaPaula_11113500,249.774
905M21756,Konrad,MedianNoFlowDays,Wet,,,,,0,2,2005,2010,0,0,SantaPaula_11113500,249.774
905M21756,Konrad,PDC50,Wet,,,,,1.31E-08,2,2005,2010,0.016128808,0.016128794,SantaPaula_11113500,249.774
905M21756,Konrad,BFR,Wet,,,,,2.70E-08,2,2005,2010,-0.016128709,-0.016128736,SantaPaula_11113500,249.774
905M21756,Konrad,SFR,Wet,,,,,-0.06130741,2,2005,2010,-0.187685876,-0.126378466,SantaPaula_11113500,249.774
905M21756,Konrad,MaxMonth,Wet,,,,,0,2,2005,2010,10,10,SantaPaula_11113500,249.774
905M21756,Konrad,MaxMonthQ,Wet,,,,,0.170158378,2,2005,2010,10.38821899,10.21806061,SantaPaula_11113500,249.774
905M21756,Konrad,MinMonth,Wet,,,,,0,2,2005,2010,6,6,SantaPaula_11113500,249.774
905M21756,Konrad,MinMonthQ,Wet,,,,,-0.001527796,2,2005,2010,0.148256117,0.149783913,SantaPaula_11113500,249.774
905M21756,Konrad,Q01,Wet,,,,,3.42E-07,2,2005,2010,5.08E-06,4.74E-06,SantaPaula_11113500,249.774
905M21756,Konrad,Q05,Wet,,,,,9.96E-07,2,2005,2010,8.55E-06,7.56E-06,SantaPaula_11113500,249.774
905M21756,Konrad,Q10,Wet,,,,,2.96E-06,2,2005,2010,1.65E-05,1.35E-05,SantaPaula_11113500,249.774
905M21756,Konrad,Q25,Wet,,,,,0.010892439,2,2005,2010,0.071313613,0.060421174,SantaPaula_11113500,249.774
905M21756,Konrad,Q50,Wet,,,,,0.05706173,2,2005,2010,0.510730189,0.453668459,SantaPaula_11113500,249.774
905M21756,Konrad,Q75,Wet,,,,,0.043262627,2,2005,2010,1.784871954,1.741609327,SantaPaula_11113500,249.774
905M21756,Konrad,Q90,Wet,,,,,-0.013632509,2,2005,2010,5.060685238,5.074317747,SantaPaula_11113500,249.774
905M21756,Konrad,Q95,Wet,,,,,-0.044154942,2,2005,2010,10.31350669,10.35766163,SantaPaula_11113500,249.774
905M21756,Konrad,Q99,Wet,,,,,-0.397548411,2,2005,2010,39.17623014,39.57377855,SantaPaula_11113500,249.774
905M21756,Stephen,PercentLF,Wet,,,,,-1.506849315,2,2005,2010,16.98630137,18.49315068,SantaPaula_11113500,249.774
905M21756,Stephen,RBI,Wet,,,,,0.019253405,2,2005,2010,0.319068401,0.299814996,SantaPaula_11113500,249.774
905M21756,Colwell,P,Wet,,,,,0,2,2005,2010,0.69,0.69,SantaPaula_11113500,249.774
905M21756,Colwell,C,Wet,,,,,-0.06,2,2005,2010,0.01,0.07,SantaPaula_11113500,249.774
905M21756,Colwell,M,Wet,,,,,0.06,2,2005,2010,0.68,0.62,SantaPaula_11113500,249.774
905M21756,Colwell,CP,Wet,,,,,-0.086956522,2,2005,2010,0.014492754,0.101449275,SantaPaula_11113500,249.774
905M21756,Colwell,MP,Wet,,,,,0.086956522,2,2005,2010,0.985507246,0.898550725,SantaPaula_11113500,249.774
906M21738,Konrad,Qmean,Wet,,,,,0.133936945,2,2001,2003,0.133937187,2.42E-07,Poway_11023340,51.064
906M21738,Konrad,QmeanMEDIAN,Wet,,,,,0.133936945,2,2001,2003,0.133937187,2.42E-07,Poway_11023340,51.064
906M21738,Konrad,QmeanIDR,Wet,,,,,0.062338298,2,2001,2003,0.062338599,3.01E-07,Poway_11023340,51.064
906M21738,Konrad,Qmed,Wet,,,,,1.84E-09,2,2001,2003,2.33E-07,2.31E-07,Poway_11023340,51.064
906M21738,Konrad,Qmax,Wet,,,,,7.073886769,2,2001,2003,7.073887158,3.89E-07,Poway_11023340,51.064
906M21738,Konrad,QmaxIDR,Wet,,,,,3.158784847,2,2001,2003,3.15878533,4.83E-07,Poway_11023340,51.064
906M21738,Konrad,HighNum,Wet,,,,,8,2,2001,2003,9,1,Poway_11023340,51.064
906M21738,Konrad,HighDur,Wet,,,,,-19,2,2001,2003,17.5,36.5,Poway_11023340,51.064
906M21738,Konrad,Qmin,Wet,,,,,0,2,2001,2003,1.38E-07,1.38E-07,Poway_11023340,51.064
906M21738,Konrad,QminIDR,Wet,,,,,0,2,2001,2003,1.72E-07,1.72E-07,Poway_11023340,51.064
906M21738,Konrad,LowNum,Wet,,,,,0,2,2001,2003,0.5,0.5,Poway_11023340,51.064
906M21738,Konrad,LowDur,Wet,,,,,0,2,2001,2003,37,37,Poway_11023340,51.064
906M21738,Konrad,NoDisturb,Wet,,,,,-166.5,2,2001,2003,125,291.5,Poway_11023340,51.064
906M21738,Konrad,Hydroperiod,Wet,,,,,0,2,2001,2003,1,1,Poway_11023340,51.064
906M21738,Konrad,FracYearsNoFlow,Wet,,,,,0,2,2001,2003,0,0,Poway_11023340,51.064
906M21738,Konrad,MedianNoFlowDays,Wet,,,,,0,2,2001,2003,0,0,Poway_11023340,51.064
906M21738,Konrad,PDC50,Wet,,,,,0.000249296,2,2001,2003,0.003372691,0.003123394,Poway_11023340,51.064
906M21738,Konrad,BFR,Wet,,,,,-0.000160687,2,2001,2003,-0.003284081,-0.003123394,Poway_11023340,51.064
906M21738,Konrad,SFR,Wet,,,,,-0.001022685,2,2001,2003,-0.008130081,-0.007107396,Poway_11023340,51.064
906M21738,Konrad,MaxMonth,Wet,,,,,4,2,2001,2003,11,7,Poway_11023340,51.064
906M21738,Konrad,MaxMonthQ,Wet,,,,,0.832266878,2,2001,2003,0.832267251,3.73E-07,Poway_11023340,51.064
906M21738,Konrad,MinMonth,Wet,,,,,0,2,2001,2003,6,6,Poway_11023340,51.064
906M21738,Konrad,MinMonthQ,Wet,,,,,0,2,2001,2003,1.44E-07,1.44E-07,Poway_11023340,51.064
906M21738,Konrad,Q01,Wet,,,,,0,2,2001,2003,3.15E-08,3.15E-08,Poway_11023340,51.064
906M21738,Konrad,Q05,Wet,,,,,0,2,2001,2003,3.43E-08,3.43E-08,Poway_11023340,51.064
906M21738,Konrad,Q10,Wet,,,,,0,2,2001,2003,3.79E-08,3.79E-08,Poway_11023340,51.064
906M21738,Konrad,Q25,Wet,,,,,8.50E-10,2,2001,2003,5.27E-08,5.18E-08,Poway_11023340,51.064
906M21738,Konrad,Q50,Wet,,,,,9.63E-08,2,2001,2003,2.63E-07,1.66E-07,Poway_11023340,51.064
906M21738,Konrad,Q75,Wet,,,,,3.40E-08,2,2001,2003,4.45E-07,4.11E-07,Poway_11023340,51.064
906M21738,Konrad,Q90,Wet,,,,,7.05E-08,2,2001,2003,6.32E-07,5.61E-07,Poway_11023340,51.064
906M21738,Konrad,Q95,Wet,,,,,0.127626641,2,2001,2003,0.127627264,6.23E-07,Poway_11023340,51.064
906M21738,Konrad,Q99,Wet,,,,,4.17947065,2,2001,2003,4.179471326,6.76E-07,Poway_11023340,51.064
906M21738,Stephen,PercentLF,Wet,,,,,-5.616438356,2,2001,2003,94.38356164,100,Poway_11023340,51.064
906M21738,Stephen,RBI,Wet,,,,,1.399814491,2,2001,2003,1.402649566,0.002835074,Poway_11023340,51.064
906M21738,Colwell,P,Wet,,,,,-0.18,2,2001,2003,0.82,1,Poway_11023340,51.064
906M21738,Colwell,C,Wet,,,,,-0.6,2,2001,2003,0.4,1,Poway_11023340,51.064
906M21738,Colwell,M,Wet,,,,,0.42,2,2001,2003,0.42,0,Poway_11023340,51.064
906M21738,Colwell,CP,Wet,,,,,-0.512195122,2,2001,2003,0.487804878,1,Poway_11023340,51.064
906M21738,Colwell,MP,Wet,,,,,0.512195122,2,2001,2003,0.512195122,0,Poway_11023340,51.064
906M21738,Konrad,Qmean,Dry,,,,,0.007571543,2,2002,2007,0.061368713,0.05379717,Poway_11023340,51.064
906M21738,Konrad,QmeanMEDIAN,Dry,,,,,0.007571543,2,2002,2007,0.061368713,0.05379717,Poway_11023340,51.064
906M21738,Konrad,QmeanIDR,Dry,,,,,-0.000568077,2,2002,2007,0.085507151,0.086075228,Poway_11023340,51.064
906M21738,Konrad,Qmed,Dry,,,,,-0.011867944,2,2002,2007,0.03959364,0.051461584,Poway_11023340,51.064
906M21738,Konrad,Qmax,Dry,,,,,3.645867489,2,2002,2007,3.732161368,0.086293879,Poway_11023340,51.064
906M21738,Konrad,QmaxIDR,Dry,,,,,2.346985024,2,2002,2007,2.485054839,0.138069815,Poway_11023340,51.064
906M21738,Konrad,HighNum,Dry,,,,,3.5,2,2002,2007,4.5,1,Poway_11023340,51.064
906M21738,Konrad,HighDur,Dry,,,,,-4,2,2002,2007,32.5,36.5,Poway_11023340,51.064
906M21738,Konrad,Qmin,Dry,,,,,-0.007144448,2,2002,2007,0.023544805,0.030689253,Poway_11023340,51.064
906M21738,Konrad,QminIDR,Dry,,,,,-0.011431117,2,2002,2007,0.037671548,0.049102665,Poway_11023340,51.064
906M21738,Konrad,LowNum,Dry,,,,,0,2,2002,2007,0.5,0.5,Poway_11023340,51.064
906M21738,Konrad,LowDur,Dry,,,,,0,2,2002,2007,36.5,36.5,Poway_11023340,51.064
906M21738,Konrad,NoDisturb,Dry,,,,,-149.5,2,2002,2007,142.5,292,Poway_11023340,51.064
906M21738,Konrad,Hydroperiod,Dry,,,,,0,2,2002,2007,1,1,Poway_11023340,51.064
906M21738,Konrad,FracYearsNoFlow,Dry,,,,,0,2,2002,2007,0,0,Poway_11023340,51.064
906M21738,Konrad,MedianNoFlowDays,Dry,,,,,0,2,2002,2007,0,0,Poway_11023340,51.064
906M21738,Konrad,PDC50,Dry,,,,,1.20E-11,2,2002,2007,0.002844274,0.002844274,Poway_11023340,51.064
906M21738,Konrad,BFR,Dry,,,,,-6.88E-12,2,2002,2007,-0.002844274,-0.002844274,Poway_11023340,51.064
906M21738,Konrad,SFR,Dry,,,,,-0.000151045,2,2002,2007,-0.003538587,-0.003387542,Poway_11023340,51.064
906M21738,Konrad,MaxMonth,Dry,,,,,4,2,2002,2007,11,7,Poway_11023340,51.064
906M21738,Konrad,MaxMonthQ,Dry,,,,,0.110273098,2,2002,2007,0.192994452,0.082721354,Poway_11023340,51.064
906M21738,Konrad,MinMonth,Dry,,,,,0,2,2002,2007,6,6,Poway_11023340,51.064
906M21738,Konrad,MinMonthQ,Dry,,,,,-0.007447073,2,2002,2007,0.024542119,0.031989192,Poway_11023340,51.064
906M21738,Konrad,Q01,Dry,,,,,0,2,2002,2007,8.90E-08,8.90E-08,Poway_11023340,51.064
906M21738,Konrad,Q05,Dry,,,,,0,2,2002,2007,9.67E-08,9.67E-08,Poway_11023340,51.064
906M21738,Konrad,Q10,Dry,,,,,0,2,2002,2007,1.07E-07,1.07E-07,Poway_11023340,51.064
906M21738,Konrad,Q25,Dry,,,,,0,2,2002,2007,1.46E-07,1.46E-07,Poway_11023340,51.064
906M21738,Konrad,Q50,Dry,,,,,0.016870682,2,2002,2007,0.047560014,0.030689332,Poway_11023340,51.064
906M21738,Konrad,Q75,Dry,,,,,-0.022814929,2,2002,2007,0.080035116,0.102850045,Poway_11023340,51.064
906M21738,Konrad,Q90,Dry,,,,,-0.029562858,2,2002,2007,0.11074676,0.140309619,Poway_11023340,51.064
906M21738,Konrad,Q95,Dry,,,,,-0.032087759,2,2002,2007,0.123526276,0.155614035,Poway_11023340,51.064
906M21738,Konrad,Q99,Dry,,,,,0.04021347,2,2002,2007,0.209264385,0.169050914,Poway_11023340,51.064
906M21738,Stephen,PercentLF,Dry,,,,,-0.547945205,2,2002,2007,49.45205479,50,Poway_11023340,51.064
906M21738,Stephen,RBI,Dry,,,,,0.532480199,2,2002,2007,0.535311973,0.002831774,Poway_11023340,51.064
906M21738,Colwell,P,Dry,,,,,0.02,2,2002,2007,0.71,0.69,Poway_11023340,51.064
906M21738,Colwell,C,Dry,,,,,-0.13,2,2002,2007,0.44,0.57,Poway_11023340,51.064
906M21738,Colwell,M,Dry,,,,,0.15,2,2002,2007,0.27,0.12,Poway_11023340,51.064
906M21738,Colwell,CP,Dry,,,,,-0.206368647,2,2002,2007,0.61971831,0.826086957,Poway_11023340,51.064
906M21738,Colwell,MP,Dry,,,,,0.206368647,2,2002,2007,0.38028169,0.173913043,Poway_11023340,51.064
906M21738,Konrad,Qmean,Average,,,,,0.02095047,2,2004,2006,0.1724431,0.151492629,Poway_11023340,51.064
906M21738,Konrad,QmeanMEDIAN,Average,,,,,0.020921739,2,2004,2006,0.172621892,0.151700153,Poway_11023340,51.064
906M21738,Konrad,QmeanIDR,Average,,,,,-0.033604448,2,2004,2006,0.209115767,0.242720215,Poway_11023340,51.064
906M21738,Konrad,Qmed,Average,,,,,-0.031869064,2,2004,2006,0.11324508,0.145114144,Poway_11023340,51.064
906M21738,Konrad,Qmax,Average,,,,,4.932561841,2,2004,2006,5.175897964,0.243336123,Poway_11023340,51.064
906M21738,Konrad,QmaxIDR,Average,,,,,-0.293915279,2,2004,2006,0.095422468,0.389337747,Poway_11023340,51.064
906M21738,Konrad,HighNum,Average,,,,,6.5,2,2004,2006,7.5,1,Poway_11023340,51.064
906M21738,Konrad,HighDur,Average,,,,,-7.5,2,2004,2006,29,36.5,Poway_11023340,51.064
906M21738,Konrad,Qmin,Average,,,,,-0.020146326,2,2004,2006,0.06639288,0.086539205,Poway_11023340,51.064
906M21738,Konrad,QminIDR,Average,,,,,-0.032234121,2,2004,2006,0.10622859,0.138462711,Poway_11023340,51.064
906M21738,Konrad,LowNum,Average,,,,,0,2,2004,2006,0.5,0.5,Poway_11023340,51.064
906M21738,Konrad,LowDur,Average,,,,,0,2,2004,2006,37,37,Poway_11023340,51.064
906M21738,Konrad,NoDisturb,Average,,,,,-173.5,2,2004,2006,118.5,292,Poway_11023340,51.064
906M21738,Konrad,Hydroperiod,Average,,,,,0,2,2004,2006,1,1,Poway_11023340,51.064
906M21738,Konrad,FracYearsNoFlow,Average,,,,,0,2,2004,2006,0,0,Poway_11023340,51.064
906M21738,Konrad,MedianNoFlowDays,Average,,,,,0,2,2004,2006,0,0,Poway_11023340,51.064
906M21738,Konrad,PDC50,Average,,,,,1.90E-11,2,2004,2006,0.002844274,0.002844274,Poway_11023340,51.064
906M21738,Konrad,BFR,Average,,,,,-1.78E-11,2,2004,2006,-0.002844274,-0.002844274,Poway_11023340,51.064
906M21738,Konrad,SFR,Average,,,,,-0.000279146,2,2004,2006,-0.003765089,-0.003485943,Poway_11023340,51.064
906M21738,Konrad,MaxMonth,Average,,,,,4,2,2004,2006,11,7,Poway_11023340,51.064
906M21738,Konrad,MaxMonthQ,Average,,,,,0.185295114,2,2004,2006,0.418557237,0.233262124,Poway_11023340,51.064
906M21738,Konrad,MinMonth,Average,,,,,0,2,2004,2006,6,6,Poway_11023340,51.064
906M21738,Konrad,MinMonthQ,Average,,,,,-0.020999686,2,2004,2006,0.069205159,0.090204845,Poway_11023340,51.064
906M21738,Konrad,Q01,Average,,,,,0,2,2004,2006,1.11E-08,1.11E-08,Poway_11023340,51.064
906M21738,Konrad,Q05,Average,,,,,0,2,2004,2006,1.21E-08,1.21E-08,Poway_11023340,51.064
906M21738,Konrad,Q10,Average,,,,,0,2,2004,2006,1.35E-08,1.35E-08,Poway_11023340,51.064
906M21738,Konrad,Q25,Average,,,,,0,2,2004,2006,1.84E-08,1.84E-08,Poway_11023340,51.064
906M21738,Konrad,Q50,Average,,,,,0.135452137,2,2004,2006,0.135452168,3.09E-08,Poway_11023340,51.064
906M21738,Konrad,Q75,Average,,,,,-0.05910613,2,2004,2006,0.230710566,0.289816695,Poway_11023340,51.064
906M21738,Konrad,Q90,Average,,,,,-0.077070153,2,2004,2006,0.31847049,0.395540644,Poway_11023340,51.064
906M21738,Konrad,Q95,Average,,,,,-0.085488831,2,2004,2006,0.353258282,0.438747113,Poway_11023340,51.064
906M21738,Konrad,Q99,Average,,,,,1.964952036,2,2004,2006,2.441638013,0.476685977,Poway_11023340,51.064
906M21738,Stephen,PercentLF,Average,,,,,-1.094391245,2,2004,2006,48.97400821,50.06839945,Poway_11023340,51.064
906M21738,Stephen,RBI,Average,,,,,0.580863329,2,2004,2006,0.583695104,0.002831774,Poway_11023340,51.064
906M21738,Colwell,P,Average,,,,,0,2,2004,2006,0.69,0.69,Poway_11023340,51.064
906M21738,Colwell,C,Average,,,,,-0.09,2,2004,2006,0.43,0.52,Poway_11023340,51.064
906M21738,Colwell,M,Average,,,,,0.09,2,2004,2006,0.26,0.17,Poway_11023340,51.064
906M21738,Colwell,CP,Average,,,,,-0.130434783,2,2004,2006,0.623188406,0.753623188,Poway_11023340,51.064
906M21738,Colwell,MP,Average,,,,,0.130434783,2,2004,2006,0.376811594,0.246376812,Poway_11023340,51.064
906M21758,Konrad,Qmean,Wet,,,,,0.00855651,2,2001,2010,0.015186459,0.006629949,Poway_11023340,2.033
906M21758,Konrad,QmeanMEDIAN,Wet,,,,,0.00855651,2,2001,2010,0.015186459,0.006629949,Poway_11023340,2.033
906M21758,Konrad,QmeanIDR,Wet,,,,,0.000350932,2,2001,2010,0.009244702,0.00889377,Poway_11023340,2.033
906M21758,Konrad,Qmed,Wet,,,,,-0.001276953,2,2001,2010,0.002278033,0.003554987,Poway_11023340,2.033
906M21758,Konrad,Qmax,Wet,,,,,0.679955379,2,2001,2010,0.948195364,0.268239985,Poway_11023340,2.033
906M21758,Konrad,QmaxIDR,Wet,,,,,0.196621872,2,2001,2010,0.502955275,0.306333403,Poway_11023340,2.033
906M21758,Konrad,HighNum,Wet,,,,,9,2,2001,2010,11,2,Poway_11023340,2.033
906M21758,Konrad,HighDur,Wet,,,,,-10,2,2001,2010,15.5,25.5,Poway_11023340,2.033
906M21758,Konrad,Qmin,Wet,,,,,-0.001036039,2,2001,2010,0.001784773,0.002820813,Poway_11023340,2.033
906M21758,Konrad,QminIDR,Wet,,,,,-0.001411737,2,2001,2010,0.002431619,0.003843356,Poway_11023340,2.033
906M21758,Konrad,LowNum,Wet,,,,,0,2,2001,2010,0,0,Poway_11023340,2.033
906M21758,Konrad,LowDur,Wet,,,,,0,2,2001,2010,0,0,Poway_11023340,2.033
906M21758,Konrad,NoDisturb,Wet,,,,,-24,2,2001,2010,161.5,185.5,Poway_11023340,2.033
906M21758,Konrad,Hydroperiod,Wet,,,,,0,2,2001,2010,1,1,Poway_11023340,2.033
906M21758,Konrad,FracYearsNoFlow,Wet,,,,,0,2,2001,2010,0,0,Poway_11023340,2.033
906M21758,Konrad,MedianNoFlowDays,Wet,,,,,0,2,2001,2010,0,0,Poway_11023340,2.033
906M21758,Konrad,PDC50,Wet,,,,,1.39E-09,2,2001,2010,0.002844277,0.002844275,Poway_11023340,2.033
906M21758,Konrad,BFR,Wet,,,,,-9.36E-10,2,2001,2010,-0.002844276,-0.002844275,Poway_11023340,2.033
906M21758,Konrad,SFR,Wet,,,,,-0.008232985,2,2001,2010,-0.013882703,-0.005649718,Poway_11023340,2.033
906M21758,Konrad,MaxMonth,Wet,,,,,0,2,2001,2010,10,10,Poway_11023340,2.033
906M21758,Konrad,MaxMonthQ,Wet,,,,,0.048682717,2,2001,2010,0.073728546,0.02504583,Poway_11023340,2.033
906M21758,Konrad,MinMonth,Wet,,,,,-3,2,2001,2010,6,9,Poway_11023340,2.033
906M21758,Konrad,MinMonthQ,Wet,,,,,-0.000936927,2,2001,2010,0.001860373,0.0027973,Poway_11023340,2.033
906M21758,Konrad,Q01,Wet,,,,,6.49E-09,2,2001,2010,4.69E-07,4.62E-07,Poway_11023340,2.033
906M21758,Konrad,Q05,Wet,,,,,1.26E-08,2,2001,2010,5.15E-07,5.03E-07,Poway_11023340,2.033
906M21758,Konrad,Q10,Wet,,,,,1.67E-08,2,2001,2010,5.75E-07,5.58E-07,Poway_11023340,2.033
906M21758,Konrad,Q25,Wet,,,,,-0.000158829,2,2001,2010,0.000301357,0.000460186,Poway_11023340,2.033
